period_id,TimeStep,weight
0,0,19.0
0,1,19.0
0,2,19.0
0,3,19.0
0,4,19.0
0,5,19.0
0,6,19.0
0,7,19.0
0,8,19.0
0,9,19.0
0,10,19.0
0,11,19.0
0,12,19.0
0,13,19.0
0,14,19.0
0,15,19.0
0,16,19.0
0,17,19.0
0,18,19.0
0,19,19.0
0,20,19.0
0,21,19.0
0,22,19.0
0,23,19.0
0,24,19.0
0,25,19.0
0,26,19.0
0,27,19.0
0,28,19.0
0,29,19.0
0,30,19.0
0,31,19.0
0,32,19.0
0,33,19.0
0,34,19.0
0,35,19.0
0,36,19.0
0,37,19.0
0,38,19.0
0,39,19.0
0,40,19.0
0,41,19.0
0,42,19.0
0,43,19.0
0,44,19.0
0,45,19.0
0,46,19.0
0,47,19.0
0,48,19.0
0,49,19.0
0,50,19.0
0,51,19.0
0,52,19.0
0,53,19.0
0,54,19.0
0,55,19.0
0,56,19.0
0,57,19.0
0,58,19.0
0,59,19.0
0,60,19.0
0,61,19.0
0,62,19.0
0,63,19.0
0,64,19.0
0,65,19.0
0,66,19.0
0,67,19.0
0,68,19.0
0,69,19.0
0,70,19.0
0,71,19.0
0,72,19.0
0,73,19.0
0,74,19.0
0,75,19.0
0,76,19.0
0,77,19.0
0,78,19.0
0,79,19.0
0,80,19.0
0,81,19.0
0,82,19.0
0,83,19.0
0,84,19.0
0,85,19.0
0,86,19.0
0,87,19.0
0,88,19.0
0,89,19.0
0,90,19.0
0,91,19.0
0,92,19.0
0,93,19.0
0,94,19.0
0,95,19.0
0,96,19.0
0,97,19.0
0,98,19.0
0,99,19.0
0,100,19.0
0,101,19.0
0,102,19.0
0,103,19.0
0,104,19.0
0,105,19.0
0,106,19.0
0,107,19.0
0,108,19.0
0,109,19.0
0,110,19.0
0,111,19.0
0,112,19.0
0,113,19.0
0,114,19.0
0,115,19.0
0,116,19.0
0,117,19.0
0,118,19.0
0,119,19.0
0,120,19.0
0,121,19.0
0,122,19.0
0,123,19.0
0,124,19.0
0,125,19.0
0,126,19.0
0,127,19.0
0,128,19.0
0,129,19.0
0,130,19.0
0,131,19.0
0,132,19.0
0,133,19.0
0,134,19.0
0,135,19.0
0,136,19.0
0,137,19.0
0,138,19.0
0,139,19.0
0,140,19.0
0,141,19.0
0,142,19.0
0,143,19.0
0,144,19.0
0,145,19.0
0,146,19.0
0,147,19.0
0,148,19.0
0,149,19.0
0,150,19.0
0,151,19.0
0,152,19.0
0,153,19.0
0,154,19.0
0,155,19.0
0,156,19.0
0,157,19.0
0,158,19.0
0,159,19.0
0,160,19.0
0,161,19.0
0,162,19.0
0,163,19.0
0,164,19.0
0,165,19.0
0,166,19.0
0,167,19.0
1,0,8.0
1,1,8.0
1,2,8.0
1,3,8.0
1,4,8.0
1,5,8.0
1,6,8.0
1,7,8.0
1,8,8.0
1,9,8.0
1,10,8.0
1,11,8.0
1,12,8.0
1,13,8.0
1,14,8.0
1,15,8.0
1,16,8.0
1,17,8.0
1,18,8.0
1,19,8.0
1,20,8.0
1,21,8.0
1,22,8.0
1,23,8.0
1,24,8.0
1,25,8.0
1,26,8.0
1,27,8.0
1,28,8.0
1,29,8.0
1,30,8.0
1,31,8.0
1,32,8.0
1,33,8.0
1,34,8.0
1,35,8.0
1,36,8.0
1,37,8.0
1,38,8.0
1,39,8.0
1,40,8.0
1,41,8.0
1,42,8.0
1,43,8.0
1,44,8.0
1,45,8.0
1,46,8.0
1,47,8.0
1,48,8.0
1,49,8.0
1,50,8.0
1,51,8.0
1,52,8.0
1,53,8.0
1,54,8.0
1,55,8.0
1,56,8.0
1,57,8.0
1,58,8.0
1,59,8.0
1,60,8.0
1,61,8.0
1,62,8.0
1,63,8.0
1,64,8.0
1,65,8.0
1,66,8.0
1,67,8.0
1,68,8.0
1,69,8.0
1,70,8.0
1,71,8.0
1,72,8.0
1,73,8.0
1,74,8.0
1,75,8.0
1,76,8.0
1,77,8.0
1,78,8.0
1,79,8.0
1,80,8.0
1,81,8.0
1,82,8.0
1,83,8.0
1,84,8.0
1,85,8.0
1,86,8.0
1,87,8.0
1,88,8.0
1,89,8.0
1,90,8.0
1,91,8.0
1,92,8.0
1,93,8.0
1,94,8.0
1,95,8.0
1,96,8.0
1,97,8.0
1,98,8.0
1,99,8.0
1,100,8.0
1,101,8.0
1,102,8.0
1,103,8.0
1,104,8.0
1,105,8.0
1,106,8.0
1,107,8.0
1,108,8.0
1,109,8.0
1,110,8.0
1,111,8.0
1,112,8.0
1,113,8.0
1,114,8.0
1,115,8.0
1,116,8.0
1,117,8.0
1,118,8.0
1,119,8.0
1,120,8.0
1,121,8.0
1,122,8.0
1,123,8.0
1,124,8.0
1,125,8.0
1,126,8.0
1,127,8.0
1,128,8.0
1,129,8.0
1,130,8.0
1,131,8.0
1,132,8.0
1,133,8.0
1,134,8.0
1,135,8.0
1,136,8.0
1,137,8.0
1,138,8.0
1,139,8.0
1,140,8.0
1,141,8.0
1,142,8.0
1,143,8.0
1,144,8.0
1,145,8.0
1,146,8.0
1,147,8.0
1,148,8.0
1,149,8.0
1,150,8.0
1,151,8.0
1,152,8.0
1,153,8.0
1,154,8.0
1,155,8.0
1,156,8.0
1,157,8.0
1,158,8.0
1,159,8.0
1,160,8.0
1,161,8.0
1,162,8.0
1,163,8.0
1,164,8.0
1,165,8.0
1,166,8.0
1,167,8.0
2,0,3.0
2,1,3.0
2,2,3.0
2,3,3.0
2,4,3.0
2,5,3.0
2,6,3.0
2,7,3.0
2,8,3.0
2,9,3.0
2,10,3.0
2,11,3.0
2,12,3.0
2,13,3.0
2,14,3.0
2,15,3.0
2,16,3.0
2,17,3.0
2,18,3.0
2,19,3.0
2,20,3.0
2,21,3.0
2,22,3.0
2,23,3.0
2,24,3.0
2,25,3.0
2,26,3.0
2,27,3.0
2,28,3.0
2,29,3.0
2,30,3.0
2,31,3.0
2,32,3.0
2,33,3.0
2,34,3.0
2,35,3.0
2,36,3.0
2,37,3.0
2,38,3.0
2,39,3.0
2,40,3.0
2,41,3.0
2,42,3.0
2,43,3.0
2,44,3.0
2,45,3.0
2,46,3.0
2,47,3.0
2,48,3.0
2,49,3.0
2,50,3.0
2,51,3.0
2,52,3.0
2,53,3.0
2,54,3.0
2,55,3.0
2,56,3.0
2,57,3.0
2,58,3.0
2,59,3.0
2,60,3.0
2,61,3.0
2,62,3.0
2,63,3.0
2,64,3.0
2,65,3.0
2,66,3.0
2,67,3.0
2,68,3.0
2,69,3.0
2,70,3.0
2,71,3.0
2,72,3.0
2,73,3.0
2,74,3.0
2,75,3.0
2,76,3.0
2,77,3.0
2,78,3.0
2,79,3.0
2,80,3.0
2,81,3.0
2,82,3.0
2,83,3.0
2,84,3.0
2,85,3.0
2,86,3.0
2,87,3.0
2,88,3.0
2,89,3.0
2,90,3.0
2,91,3.0
2,92,3.0
2,93,3.0
2,94,3.0
2,95,3.0
2,96,3.0
2,97,3.0
2,98,3.0
2,99,3.0
2,100,3.0
2,101,3.0
2,102,3.0
2,103,3.0
2,104,3.0
2,105,3.0
2,106,3.0
2,107,3.0
2,108,3.0
2,109,3.0
2,110,3.0
2,111,3.0
2,112,3.0
